id,freq_low,gain_low,q_low,freq_mid,gain_mid,q_mid,freq_high,gain_high,q_high
000011.npy,287.6328390503777,7.960145773401248,0.6388906248374728,2519.285458331404,1.8368459517862465,2.6745259467899283,6029.203637864726,-4.290469646786637,1.874820017843056
000012.npy,210.78693771515566,-7.758301771322369,1.5983276695259432,950.8313677094566,4.177179698534609,1.018649092276135,5399.044065975972,-5.825780188553603,1.7387058076399708
000013.npy,99.68724352005158,-1.385352231494787,0.5488128896389052,714.9344079509037,-1.655554728783022,0.5697337689102169,12611.350957958091,3.974767171685377,1.6449420468694556
000014.npy,87.40627127653133,-1.1630527948407199,1.863999104604539,2301.197501614418,-3.8504198883989806,2.4508163890853307,4756.781084832814,4.6321152969296495,0.8916307605692821
000015.npy,149.35023961322474,-7.895485784720096,1.1792157062685051,1543.4966491031366,-4.2355100109689,3.93513896098058,15507.647649154085,2.5920523301021223,1.27405291902936
000016.npy,151.7915914756516,5.9718113394282195,1.490550139990723,1673.7090380604955,0.4273612421613979,3.1400885763291484,5548.72581543959,1.8741904704749377,1.7707139528274616
000017.npy,80.71938376169773,-2.599438415320293,0.8897648991432459,2439.169021277212,4.032019054823582,3.171633948595555,9003.53879741418,3.6067557038053355,1.3488519009124358
000018.npy,246.32288050960773,4.674251957092331,0.7879285409279256,643.162325991511,2.6459119441347276,2.5563021573967344,10574.2207594451,-7.326675493581778,0.5403595971251914
000019.npy,238.52905942897186,-4.429220376987031,0.9401354213645947,400.9253053310249,-3.9054647859741722,1.4495152228877086,6048.581780307993,4.281704031002956,1.3880847423186027
000020.npy,120.72819920997513,7.377373882180578,0.5461470761770264,1671.463680149973,-5.182869711100475,3.486209262264466,11379.410526436905,-1.5117066070919822,1.3897920629848615
000021.npy,179.26934343653951,-2.0678906157029306,0.6286324121009974,2035.028233377346,-0.40319747127643346,2.204329890208301,8886.037466782403,6.953408742716668,1.5927635989691213
000022.npy,88.52804791960536,4.587122792513533,0.8122753270089034,540.421665596203,-5.471438010924443,3.9273200122928493,11462.739916572416,2.9838763091011753,0.5901076837556741
000023.npy,113.8845032004579,7.543740646097804,1.6701372729843924,1924.9239803423366,5.813822859519725,3.7449880562348663,14970.165320989201,-7.5244203796456155,1.4457944165019
000024.npy,258.86612867742963,1.5373960289117345,1.092294949808636,2693.1520981327567,5.785659304217825,2.477148943571472,10462.31234189554,5.949972530035913,1.3710888613141095
000025.npy,81.01619415491305,3.5926250565393847,1.408395429829385,494.1621218241631,-4.353478801215269,0.6689012836857008,10794.493198151249,4.589487971578201,0.5962733415461705
000026.npy,267.5586581460061,4.340789781355122,0.5427528307476335,1825.5378197426824,3.792359033603173,3.907278548452588,8980.657369263461,-2.7985134710123347,1.445644839074748
000027.npy,165.6328556818309,-4.222950614235353,0.981525172047548,2760.9671873567627,-2.2507063693843725,3.276916241652937,14163.766839977108,-3.5476800451436414,1.6031625445767856
000028.npy,243.10263008503716,-5.572702441203914,1.9416322386966312,731.3976071072631,-0.01704100011837717,3.6189101235109478,8823.938312585073,-7.6999147218727,0.6420112531027783
000029.npy,89.6298003594509,-6.768301232745982,1.3817764889122206,723.1937290789995,5.353738096009273,3.438901023740435,10266.851573667534,0.40823578972982055,1.1320279813158292
000030.npy,253.6336433985317,3.6697004234984796,1.0770239449331438,2092.7080731035503,5.496082451635353,1.1387592921986491,6708.002367171757,1.1984207105905487,0.5358901794023394
000031.npy,166.7588974537883,3.0022741664331463,0.50646347904585,1526.8397552294193,-1.778325292070857,2.2670436807781638,9832.447277782812,4.647782954811296,1.056186321000506
000032.npy,169.7050444561687,0.06013096944657548,1.6584942755137977,692.1667834695809,3.3080280732594023,3.9965419997596783,12005.048625098374,2.5498977670966063,1.805487970515265
000033.npy,201.40324357057565,3.613883815302133,1.2034533892435282,1425.491274614703,2.892475216827348,2.8215280704805887,3436.5853653542813,-3.2567591129416513,1.9293331094758832
000034.npy,296.9591568205228,-1.5426934345208068,1.6330325415325007,1841.5454296118985,-5.89632829191305,2.831234269529232,15010.538904309778,-0.35366707416779875,1.4274793931281873
000035.npy,63.104259155710494,-5.840122162365592,1.095074758175971,1094.8401396621039,1.8525227031584635,2.7491553662970496,8838.025809900839,2.6146545788809252,0.5010668739522144
000036.npy,174.64814252681157,2.3942827373657813,0.948971614958543,718.5729151048005,-2.343757331200123,3.92171920785059,13961.63922342049,1.5946754503131029,0.7477591628585166
000037.npy,60.01445256798651,5.0703623780476,1.0933983470777255,1897.133341292826,-3.5945534594168165,3.6332857907669904,15457.786148439114,6.677681818661037,1.0950736357987494
000038.npy,156.3149746817109,-7.239782384131967,1.2365213634872976,2028.7693931357921,4.463758550896312,3.494229151533478,4299.113348791955,4.796513477498191,1.6802485830306666
000039.npy,149.12651997145616,-1.2216021259471752,0.5124141461263629,1238.055249384366,-3.664581776995793,2.0552343741482644,11867.917735350045,-4.037836356252967,1.7687764901541092
000040.npy,201.03831848617256,2.469238762400561,1.6241080500998746,327.15656459653155,-5.748418450827973,3.629314904688279,6053.894579163863,-3.050193932182925,1.6064721291274557
000041.npy,201.59672986114995,5.551039304769111,1.0932044420520224,858.8865521786684,1.6109864530481826,1.9662901890498214,15841.272021936718,-5.396058787199054,0.589231429621141
000042.npy,150.24555763106397,-2.4203634727583268,1.8975864239396856,2012.4863924496021,-0.37120219288015477,3.9476944763416144,14615.566128023862,-5.9309624919171,1.4487081754040592
000043.npy,72.29068775463136,6.822162167686306,0.5484068232973933,2914.2672508075593,-5.339388199640075,1.649606420291565,15536.252570395469,-3.4737039203931666,1.4809213951736944
000044.npy,87.13870156218641,5.656246095154396,1.2258298812631536,1304.8088250847018,4.819250542251504,0.6906977593434129,6800.663506208564,1.4887901956326104,0.6069498121705297
000045.npy,87.15284767706738,-4.241626839891435,1.166009065446188,1782.1056113073046,-0.2457942240848734,2.5884523877127052,8021.779748497791,-5.898553063566167,1.5920945771627486
000046.npy,272.8310998872659,0.12360546534544348,1.91840023713048,899.6293135678889,-4.556006556903297,0.5907386633088088,8056.32491494645,6.096190607519157,1.2482058663901627
000047.npy,281.72152989797667,-6.659374977368941,0.9356118332211114,822.8165315897937,4.066483214753077,1.0355854357954017,12936.737954393711,-7.696591750069917,1.4669831840594165
000048.npy,280.6684280110631,7.6436501477033065,1.3022522076860352,1449.7232371709515,-5.408716659346412,0.741831953384992,9948.319807175467,-3.292768649259026,0.814022677366379
000049.npy,113.21838448414289,-0.3881061811879949,1.04931044216898,1852.8731948746117,-0.5825371328258964,3.471871757357685,3249.0938356194893,-1.4167949167299234,1.1469820980624095
000050.npy,188.83849412888318,1.5337098229334707,1.6642607369568414,755.6168922968602,4.544894526271285,2.3859091144158646,7655.536018626131,-7.434515979423825,1.3978608759436557
000051.npy,154.62711221546914,1.804150030507719,0.6997961627341052,967.5675846417823,-2.3768098176621133,2.098223740466179,15530.771863644384,1.2202149473944832,1.0380749127718574
000052.npy,291.2875359164457,6.672806774502606,1.4264132510138186,1062.2949119077723,4.3927001799038905,0.5368511320540681,8586.192747597695,2.4389872819772087,1.275937611998535
000053.npy,212.6500932651573,5.44917287479263,0.5779700121062294,2617.8262143484935,0.24228114775306242,0.5436975027413485,4734.638814277369,-1.2738028603091305,1.0763808597733404
000054.npy,240.24869221216775,-5.032111060956673,1.1300056307643673,2788.03271901881,-0.6911440620671714,3.80407642193453,4153.854431123814,-0.40573641901611346,1.1480526350883526
000055.npy,296.43056013542827,-5.0607626258237435,1.5921422656194224,1108.1804923340044,0.2750699625935411,3.3420618121853227,12591.579425866517,-3.3609746808793926,0.8430435557964387
000056.npy,289.2553903619788,-1.0429579029459521,1.5550884498787971,1270.6912775092,2.676216463754397,0.9728659556182393,9860.060946181815,-3.9527697461427653,1.3652702849433391
000057.npy,107.40851106858707,-2.896774197787913,0.7425770118310585,1263.4998339003955,5.856281744085157,3.2409374314509405,8759.097372638804,7.92525784589354,1.8777283157650966
000058.npy,65.97252611458303,-1.2353396180397205,1.776738672967955,2123.957676916626,5.374569517145538,3.35911777349408,8214.301663471659,-3.36338545295013,1.9279769289129807
000059.npy,146.84166978565992,1.7997566306668578,0.6689196092783525,1522.7894739267836,-2.397111832803219,3.6955327249662346,8748.682268482913,3.4820699286698265,1.6016158650294348
000060.npy,211.79413718973933,-5.872982441077122,1.922802760273712,2206.3969485520447,1.7116345318040604,0.6432239354532872,11583.089686645317,2.531377738815621,1.4401263491043665
000061.npy,164.93024038086634,-5.344508609548804,1.0542282246448893,1312.6529799763207,0.013133510220656675,3.8799067512215,5116.310718257368,1.0326868187096672,1.1708566373157256
000062.npy,223.06421265590185,4.873346026673717,1.5800335909942806,1576.1518542926376,-1.0074932666971463,1.0833534805355964,14148.455826636009,1.8215367978038337,1.021557879392469
000063.npy,214.17795520643503,-2.9045620181492406,1.7863185497546747,2245.6114889041382,-4.814756351231075,1.8800902243489541,10730.204812808746,2.0516802973751833,0.8963345183884276
000064.npy,291.36391398623357,-4.587585515131233,0.5117090813163017,1879.546121466606,0.4662900575396449,2.113488329597513,7281.640499572806,-4.83594645578769,1.65631017733206
000065.npy,299.8330237944451,-2.536049479937722,1.41782104535298,2249.292994406547,3.952027664574352,2.5040608659401253,9266.333273059527,6.612344085561414,1.0853888770728664
000066.npy,294.5729385204065,0.4428283092578127,0.8071418082699775,324.16717116067696,-0.10416407438591957,1.6872713173029905,3052.263642749737,5.757064769864648,1.8673840175087073
000067.npy,282.4165706468416,4.030489317875775,1.2446066280043946,2700.946404562543,-1.3482653253512398,0.6726389686432652,15836.417746364825,0.7397961954528558,1.4078588716657778
000068.npy,128.32474757024207,7.774754824232346,1.6392407439584877,1536.185964299301,-1.9991657596332804,3.427091583058754,4847.448992583113,4.891061775315723,1.5057461976426212
000069.npy,170.76445373284724,-4.575408297822847,1.502148032497955,2320.087744832269,2.056594834117446,1.65055266979887,12100.125785740267,3.565839104055435,1.1663150039131638
000070.npy,135.10440117413032,-6.646204721810884,1.8063907643255688,2027.1491052178667,3.4561617636326964,1.727807797717293,9296.364600011617,7.420743211230951,1.11012389401113
000071.npy,120.59299803716158,2.4234443215653787,1.7270251958243361,302.7562892519353,-0.1967573898875994,1.6661679991908922,7086.736379119139,2.121456838714126,1.9871650905786986
000072.npy,108.1131345130484,-0.2744744727487962,1.5432461616893243,798.5858340851935,-2.0256694103821733,3.944070213993293,3810.2802250820814,-1.3428872404616587,1.34695442344058
000073.npy,238.69065531707776,-2.6733860727851244,1.9515391696133464,2970.2326998005187,-3.61232611239827,1.3085850013494,10584.959055736625,-2.5561578064191117,1.5041960393641145
000074.npy,65.34195981094396,6.293501086029202,1.840193855645965,2603.612931222844,-0.880779168633774,2.380706423397931,3852.245880986464,4.756389551326418,1.1686739976805525
000075.npy,200.10427777421867,-2.1767038478320266,1.523527214850545,1812.2973573143638,5.043286495339057,2.239912441068001,14705.301821780342,0.9547869802039894,1.00612249627653
000076.npy,113.62945628537443,1.1150789293820544,1.1540297409592468,757.6600107071727,0.47088427137717925,1.7901191364571265,10873.040263318184,3.3841471519189685,1.6598120715284088
000077.npy,297.0580482108669,7.2804354298195495,1.523572512168987,2851.1044112719424,-5.929599087066666,3.5567155288233647,8909.33630767269,-3.3265054460172703,0.9512852961962893
000078.npy,85.40657988568853,6.443586722918447,0.6063344420564183,1716.8954173110124,3.205472817696064,2.1977204245238475,13785.64707998286,1.4581368997012873,1.0546203681180928
000079.npy,253.89124236238695,-1.1255649470719167,1.8946737723012066,1371.8358382141223,4.074408756846653,3.2496211362387735,7022.25028089506,-2.512333868759235,1.7922364864934375
000080.npy,275.6044230525186,4.3073415439626555,1.737626338966792,1437.638804482035,1.4487576248877785,3.8440907991300928,7432.299967710565,3.6337879559548565,0.6541931542240311
000081.npy,187.46085151663124,-2.724744202169928,1.9672228194935975,1589.2626111998088,0.3075519479443116,1.0114341635396042,4105.468722562453,-2.8190487045086083,1.3608568976095035
000082.npy,266.16566335546645,-3.281922317884561,1.5052683568087928,1856.8816319922648,-4.356035543167025,1.0211488419724564,9171.149130120604,-0.942208376716902,0.5077351069030795
000083.npy,264.48090684616756,-3.9304203625841065,1.548791409033883,1044.6174013667714,0.18324959604719915,1.016011439435234,8946.218307947609,-7.239026034471582,1.6417559836558226
000084.npy,210.32124970761652,7.870273423844177,1.3728020225123971,1043.3877046330867,-1.2724136150145888,1.0334928813246798,14703.082537855673,-7.39722293975049,1.6739273147330749
000085.npy,226.31496118337827,-0.6882088043775632,0.7698137366606935,2092.725399189917,-2.2365170203878546,2.077784585605777,11990.888050917816,0.2606816546141282,1.1261420430758766
000086.npy,185.0242461018052,4.0051870707725925,0.8619899384487257,1434.531379971902,2.9982110470437924,3.4543816182890055,5931.0921336491165,-4.61892288548867,0.5345557085577772
000087.npy,143.13369466585118,-1.633724532292236,0.801539191041077,2342.6762489590437,-4.301292127997721,1.892421979409927,7586.811124967828,1.6432320381479766,1.4702916417954377
000088.npy,266.3704813102799,-3.8301530905997545,1.9639818915304281,1077.9972128260024,-1.3889877403606752,1.4235771760405522,13131.412543884177,6.6200289293433325,0.6568407415675883
000089.npy,274.30067691524,-6.9595310417620375,1.4765790520701039,435.6311977879049,-3.020806617171322,2.6855266070334864,14266.341728054727,-5.118300207003612,0.8137931175368314
000090.npy,268.91646974294395,-4.665601040738064,0.5903819843136103,2852.3562582631816,-1.6202020070072924,0.51289330940666,8581.504917907405,-4.707231676929412,1.0609080143464347
000091.npy,154.61832015034344,1.5339587622147874,1.660289235978846,2281.7584755735115,-3.668134128072856,2.415390926952484,8101.204421863286,-4.111722762179145,1.1999519773812255
000092.npy,245.97303712951188,0.018451487374443687,1.933974913473649,2251.166962580747,3.3602005433089968,0.744975472025995,4811.155072717203,5.632478965534576,0.8483924641113568
000093.npy,295.84994146678525,-0.9710527518166163,1.0785796042437956,1969.3292496327313,-5.335530489561495,3.571490750491736,4010.56533255458,-4.107422507277491,1.2373811728043957
000094.npy,82.53712885720566,0.5261012393869375,1.8657797502553288,1415.9156360459963,2.575948393511208,1.432363122568526,9228.98973228969,-6.671831966686803,0.6487745071982527
000095.npy,120.90253362865232,7.43746919632293,0.6721733857005192,2863.1230285583324,4.549426217267744,1.8999872053498434,11138.011707170623,3.7881364021653177,1.026155969144296
000096.npy,133.13383909433827,7.607294232153629,1.994950465488637,1499.4470749044117,0.9808574160626016,2.9465619481663214,6968.159578619423,6.569795597349584,1.9212840373077698
000097.npy,122.98894820758389,3.958764760855953,0.686962780793032,2127.8695242993863,0.009885940552021744,2.379554731804589,4588.409814786934,7.835002901123241,1.0008026682071351
000098.npy,297.8263214178121,2.5536301633934038,1.696531964905647,2118.109668358873,0.733193589788752,1.9866848539677782,3528.9045271084,5.628840996250981,1.3921919454147493
000099.npy,151.39517107169223,4.454357519273119,0.5138269613126353,1440.2988632017762,4.032325630820523,1.4334734177422173,12283.565202465445,4.608456111645925,1.7669243122670033
000100.npy,211.53289991132394,-5.516417299549998,1.7015799962336993,952.536158393347,-2.972089793907955,2.456150565608114,11708.829282669614,0.6354283983116478,0.7031669144236381
000101.npy,232.88940030719976,6.834150486258595,1.0354354806442463,2073.606497285045,-1.0725567593165088,3.6344308615442187,5432.888711464148,7.295485024267272,1.5809102124482222
000102.npy,66.65597554536609,5.916584509042167,1.0558793474729358,910.1670624215984,1.1789357698809795,3.768312932619733,8366.71489822015,-1.5566650411638694,1.9672132245250713
000103.npy,63.8295500167136,-6.559001141160881,1.6284705858432142,2980.0062522999096,3.3399073672651447,0.6305684175689512,15549.65903685303,-0.4009349367891861,1.2697714729874927
000104.npy,215.080612001964,0.4810461573019218,1.9400400608378385,831.2208003677358,2.775630519567171,1.2078843313064027,7180.3924124354035,-2.2795738111271007,0.6324764639449043
000105.npy,141.20126505891884,7.704061396139739,1.4997224699217155,998.6425410577566,4.704084386652319,3.225652396695632,10308.848940766728,6.803437907546259,0.5856905340679763
000106.npy,147.9406182272297,-0.9867812034913523,1.3262666638726732,2006.3209236595517,0.9809917730589168,1.5834490455551105,4997.160373896234,4.231628470286495,1.5457717463003555
000107.npy,234.1548983992626,2.611364553948194,1.2248426152717693,1495.9317122101552,-5.1520054915249265,2.0896817451707066,12556.253263624782,7.499401478816361,1.208415414251972
000108.npy,84.35121749647624,1.5888628297400071,1.790359126847236,2509.716147701895,5.906841116387062,1.525700333607596,9802.323368971392,-1.48449079262177,1.8707382267775639
000109.npy,135.17452248259872,-7.851607820204583,1.928040601546114,1532.7501650294287,1.7406085931222854,0.6115887041691015,10288.03326025566,1.728831852498157,0.9844863415405292
000110.npy,112.626012272807,-2.845838959382476,0.880280148814518,865.5293830965277,2.212184474920278,1.7960646539254963,7974.011563099241,-1.1220341910187823,1.026946673861023
000111.npy,199.30259558505804,6.732319539372476,0.9909073514093496,2751.1881926283186,4.94320554731711,1.3056817004445695,3561.1214953927856,4.012305851767506,1.914954925273896
000112.npy,83.9658536866429,2.9078005144870023,1.6048100368990388,1906.8783467721096,0.10348524784571822,2.5435453257436627,12245.692964646872,3.52694563122731,1.0620857654432094
000113.npy,214.98335181450742,0.4071967445069369,1.6985757184159989,1925.8544695700484,4.197223981249945,2.218093408565492,15890.453713560702,7.536769377200628,1.8177595743014685
000114.npy,281.54288991096905,-2.3030929715418367,1.0532364938605046,1883.222252183493,1.2684925297581504,0.5517065383638307,10454.142293067298,5.999390316470677,1.3372157668624998
000115.npy,187.64515052800445,2.713483255129285,1.525483887867345,2082.9207133611917,1.0969989672693954,0.5816589191924529,6758.85703311193,2.316589804000838,0.7379105121024716
000116.npy,294.1669087340084,2.8376179231830125,0.9928604792168473,1077.0682409563265,-2.2192033650083194,0.6158689535238036,8058.99256189785,0.6655173167039461,1.8786576755046414
000117.npy,200.67980713262384,-3.2361388799723603,0.5750955865705709,1594.793045316578,5.5134296815634265,0.8696695602727367,14240.398542500172,-1.3835279412665695,1.8716049881939791
000118.npy,176.34417990480347,-2.3424006998768228,1.6141523313915396,2697.4052432919675,-4.053094874957678,2.9625732341411757,15674.930496091274,6.416283816747828,0.5337567844046527
000119.npy,128.61454221345488,-5.483110260367662,1.1904842888285596,809.7943604168198,-2.3093295342031293,3.204406649301501,14139.508476860969,7.557383325869104,1.603954667890242
000120.npy,208.93618975137116,2.0282539170093976,1.1694749481489775,2496.248048016331,4.747141953099861,1.659647709662981,7874.375716591114,1.2728347004521812,0.542149599499864
000121.npy,85.06440968085394,6.784513847439904,1.2498481756670772,873.1131372864062,-3.00567829344239,2.334842744240327,8855.67362095513,2.972132191455227,1.0184606076621285
000122.npy,89.54506440870148,4.373725696535603,1.4619095174978989,2993.199284605717,5.378181885790548,2.9419784587958198,12062.566875213066,7.702776675136736,0.7285423548754264
000123.npy,204.54260187394522,6.142833247090424,0.7275405765876631,2327.3364268104647,3.3755972345514724,2.5173757431604527,13685.764757410452,-5.956771891650959,1.7928523494338928
000124.npy,146.57779930011833,-0.46419691920564254,0.5539358124566689,2866.3117971111546,5.112433122606747,1.028791795080306,14641.909455763058,-6.701984118492508,0.6399413341282094
000125.npy,146.44081325512428,5.030756813816884,1.3058430887384511,2619.7346104072135,2.2389028373297393,0.9652259765801576,9446.945023649972,1.7773102421894897,0.98006915739516
000126.npy,229.42092717786474,-6.305491265174963,1.187277238054718,1395.7588932366812,-4.517697632175679,2.886196060376025,8693.39191486005,4.10290025085682,1.7119143389694047
000127.npy,108.98906868257598,3.907662077843419,0.7254424861030965,694.535007326897,3.194259596245935,2.2010333587534303,15234.528754107956,4.434932693516755,1.8674118446762655
000128.npy,298.73368655654383,-6.314960156817264,0.8162803742140949,2876.561926641194,5.000645890267622,2.2366791135805024,7772.012270273261,5.965605829996752,0.5225461667613358
000129.npy,203.9273464505764,-3.369944483691926,0.9373213984145532,1324.683828669208,0.6765863816588631,1.5468759624083432,8631.45030435223,-0.9055216586615735,0.6907802481415108
000130.npy,196.89816488254058,4.636775655796059,1.5432226169699752,448.90512263736275,2.7633234167286425,0.5861115762685747,11359.743804630498,-7.662511001474874,1.6685717863115987
000131.npy,235.03246609826527,7.03749351930669,1.8864077582040255,2143.4216353588636,-2.89177113706637,2.0632550868390327,11509.12850130222,-1.2406499691062294,1.2083113903607503
000132.npy,257.7649043365194,1.9334043162169277,1.6581150828820008,312.98463090298736,-1.2403458646035332,1.7070964413975203,7087.791389572188,-5.784133730792144,1.4565187205313506
000133.npy,237.8658959610016,1.8520550055677614,1.7064312819892282,2739.158387185724,5.020944890024435,3.7139424188653583,7806.564317722939,7.424831984149689,1.7050946243586456
000134.npy,243.02790511540897,7.188562475877726,0.8060949306052727,2517.395180181299,-5.649142787041104,2.0057245140144917,3140.5280584706125,1.452229628077653,1.7127120935698292
000135.npy,222.7243872938877,-2.216918159590376,0.5307833477299178,1444.5111486600813,-4.849650359255279,1.8548581143653478,14735.466230048762,-2.932237114677731,1.3501666907195429
000136.npy,147.12641548339974,5.486752210596208,1.9784580685442217,2305.2033619450076,2.3937627661445777,2.4562125455275607,12025.884576821987,-7.8142853551038005,0.9200013639956299
000137.npy,207.4675147076916,-7.240270319327632,0.6357573989996501,2970.3927034964254,0.9057759150797136,0.6675577303021705,13029.172501647956,-3.7129321907406165,0.6219150614586499
000138.npy,281.37536441496945,-6.958051090264325,1.7585320379987217,1290.57334137962,-3.0249717699916316,0.6345132242403971,5251.275981834671,-2.138616888351793,1.9293532392838912
000139.npy,197.79042711152,7.281229197331768,1.167721814667492,2109.259148322324,-4.546550781850231,1.0373981177256524,14117.67136991965,-4.276211023170401,1.5213057292138155
000140.npy,212.1717790864579,-2.071698338953599,0.8728827350729047,2336.8820187053743,1.1968202844168427,0.5849431805335972,5291.601655310737,-4.916036558477131,1.1852691768450618
000141.npy,149.15925688526073,-0.24117798666253165,0.9662636594506802,2162.9063053394348,-0.18289902169695083,0.7314359597364668,5967.759118634231,0.45089017270790066,1.421502557293989
000142.npy,168.80847275623256,-6.860950199704956,1.3227594970061547,1613.9478344623476,-1.3604090629180847,2.8411656606512836,15883.272089973994,-0.22665007803729864,1.9617372643552995
000143.npy,221.9296636923856,0.13749354933070457,1.6855097352203967,2982.8094150384327,1.2112354839784247,2.705072944156887,15915.74203901136,-0.2569557139641834,1.4412190810422587
000144.npy,94.11427896715855,-7.854816436970493,0.9641181371616238,2580.888907455925,1.1751666713849707,2.838608435755285,8301.722988657359,3.6435829017538772,1.6062552254242934
000145.npy,221.96943034534655,0.5795286090628373,1.8111332417359869,2502.8416208021486,1.7518782484447,3.7124517646991273,7696.516304197064,-6.419549962342634,1.8107443393240956
000146.npy,135.022810645012,1.3963197888168644,1.919144480014835,2630.209344416693,4.191796846895528,3.311250201709674,3943.410606861082,3.2620916925746215,1.6814975788956468
000147.npy,292.8969051365349,-4.158982574230125,0.7551687312616595,435.2794228591122,-3.5491967154921937,1.8729511677868236,13097.652143950156,1.8169637033404467,1.331477779470806
000148.npy,128.88001377581048,-4.982722247046903,1.5029047219878209,1252.3721785836535,-2.9398682929839413,3.1679740691277334,10426.487592234358,3.528305554414189,1.105204584261767
000149.npy,175.48494499939616,3.939928481230064,0.7344270590287612,2242.8895601833187,-2.7171306776293687,3.858996558765856,7223.150028252739,0.06993361239744189,1.5275365723181527
000150.npy,286.123228761532,-1.3988405676173983,1.1450254039672474,1766.6323855819815,3.8909391434627327,0.7155449277171033,14091.408250650826,0.27894325524955654,1.770542200693847
000151.npy,248.35645395526666,-7.252437655736504,0.9186278778210548,2642.108590828572,-0.495091235207056,0.6512613388775534,3769.9232306391123,-0.26596976605924816,1.2080496200398567
000152.npy,237.68210140583116,-1.4252703222064795,1.7313917573105,2661.4901972861503,4.114261322335718,3.4916413367225987,9845.809313502936,5.087768137668007,1.0569932678436804
000153.npy,100.33882166132241,-6.438780291617679,1.4378208607726162,2988.4537061353285,0.6981731719432522,3.5090248181187125,15927.949029575155,6.172344562734283,1.9155375400518253
000154.npy,153.99108251179152,3.753183340883229,0.6514730059244841,514.87072650326,4.5776152388875655,1.0728251636850892,10058.989426022606,0.014333640532422365,0.7014325571764732
000155.npy,232.69651427967676,-6.433738835543517,1.8332237318684141,2197.662681474271,-5.577067375489851,3.5218143607778276,11031.397252763742,6.119869445168304,0.8418700167303169
000156.npy,143.2310996657838,0.927021199707923,0.8616773611054649,2383.647132004216,1.9832342016382336,2.8262234534300807,7906.50243345381,0.3149509617366508,0.7454073486493373
000157.npy,232.88119407073415,0.44063718138060537,1.6003718300543777,472.1364572277986,2.9374873887125776,1.144326709616854,14607.865886220441,4.077636776414792,0.6869134656372633
000158.npy,180.52090104470608,-2.846309548555956,1.5436815146122156,2208.4896090959674,5.52242589342986,1.4253628960717801,12278.292174038248,3.577141569472259,1.3757272084729466
000159.npy,287.2159314596497,-0.44599148773976083,1.3350933097996327,2620.796272647047,4.213237126214498,3.0547798640492987,4216.178120754648,-6.546996242971094,1.1091308283924197
000160.npy,173.169073009319,-3.018720440421504,0.5270468377027355,1122.8948747046168,1.8958540484351971,1.445658669883306,7349.961196165562,-5.953246661171411,0.6216246139970472
000161.npy,154.1092550215811,-3.9138306701962975,1.204670006706309,2562.5959887814906,4.473194825356016,3.852268965192022,10783.541945961893,-1.010467633598239,1.5599415470309164
000162.npy,285.33502306918706,5.132264539077196,1.18439548465967,1254.212382916316,3.469627544261895,1.1180960409552967,6272.7952513254495,-3.3615206817388934,1.745558466129066
000163.npy,114.94510303723203,-2.4670552917065223,1.0740155415454362,625.5581399212241,-3.3619894783248383,0.8621476849694851,6067.8173527282015,2.7875490151999536,1.7806103382765681
000164.npy,103.49996315116064,-5.310335264429034,1.0605950072251136,1947.6865496478724,5.714365312587731,2.041969424844691,6531.611349755623,-5.6746687610383795,1.5045986436580057
000165.npy,180.30713824290862,3.1921510670032998,1.7072394520830836,1221.2246525889336,-3.237003780511984,3.6958286885478175,14356.91925949771,3.6785914834399485,1.6613753018970985
